"userid","kanji","characterdataid","time","tries","helps","audio","iteration","session","strokes","experience","sessioniteration","ntries","nhelps"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","大",776,"2014-07-15 06:26:04","1","0",FALSE,7,0,3,0,7,"3","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","土",777,"2014-07-15 06:26:24","1","0",FALSE,11,0,3,0,11,"3","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","大",778,"2014-07-15 06:26:36","1","0",FALSE,8,0,3,0,8,"3","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","下",779,"2014-07-15 06:27:01","3","0.3333333333",TRUE,10,0,3,0,9,"9","0.9999999999"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","雨",780,"2014-07-15 06:27:23","1.125","0",TRUE,11,0,8,0,11,"9.000","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","下",781,"2014-07-15 06:27:37","1.666666667","0",TRUE,11,0,3,0,10,"5.000000001","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","土",782,"2014-07-15 06:27:53","2","0",FALSE,12,0,3,0,12,"6","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","下",783,"2014-07-15 06:28:07","1","0",TRUE,12,0,3,0,11,"3","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","天",784,"2014-07-15 06:28:32","2.5","0.75",TRUE,2,0,4,0,2,"10.0","3.00"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","囗",785,"2014-07-15 06:28:45","1.666666667","0",FALSE,3,0,3,0,3,"5.000000001","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","下",786,"2014-07-15 06:28:57","1","0",TRUE,13,0,3,0,12,"3","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","天",787,"2014-07-15 06:29:06","1","0",TRUE,3,0,4,0,3,"4","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","土",788,"2014-07-15 06:29:24","1.666666667","0",FALSE,13,0,3,0,13,"5.000000001","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","天",789,"2014-07-15 06:29:51","2.5","0.25",TRUE,4,0,4,0,4,"10.0","1.00"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","土",790,"2014-07-15 06:30:08","1","0",FALSE,14,0,3,0,14,"3","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","雨",791,"2014-07-15 06:30:24","1","0",TRUE,12,0,8,0,12,"8","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","土",792,"2014-07-15 06:30:32","1.333333333","0",FALSE,15,0,3,0,15,"3.999999999","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","天",793,"2014-07-15 06:30:50","1","0",TRUE,5,0,4,0,5,"4","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","囗",794,"2014-07-15 06:31:21","1.666666667","0",FALSE,4,0,3,0,4,"5.000000001","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","上",795,"2014-07-15 06:31:49","1.666666667","1",TRUE,2,0,3,0,2,"5.000000001","3"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","囗",796,"2014-07-15 06:32:06","2.333333333","0",FALSE,5,0,3,0,5,"6.999999999","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","土",797,"2014-07-15 06:32:19","1","0",FALSE,16,0,3,0,16,"3","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","天",798,"2014-07-15 06:32:44","3.25","0.25",TRUE,6,0,4,0,6,"13.00","1.00"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","囗",799,"2014-07-15 06:32:56","1","0",FALSE,6,0,3,0,6,"3","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","甲",800,"2014-07-15 06:33:23","1.4","0.2",FALSE,7,0,5,0,7,"7.0","1.0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","天",801,"2014-07-15 06:33:38","1","0",TRUE,7,0,4,0,7,"4","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","大",802,"2014-07-15 06:33:51","1","0.6666666667",FALSE,9,0,3,0,9,"3","2.0000000001"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","天",803,"2014-07-15 06:34:01","1","0",TRUE,8,0,4,0,8,"4","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","上",804,"2014-07-15 06:34:26","2.333333333","0.6666666667",TRUE,3,0,3,0,3,"6.999999999","2.0000000001"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","大",805,"2014-07-15 06:34:41","1.666666667","0",FALSE,10,0,3,0,10,"5.000000001","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","囗",806,"2014-07-15 06:34:51","1","0",FALSE,7,0,3,0,7,"3","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","大",807,"2014-07-15 06:35:06","2.333333333","0",FALSE,11,0,3,0,11,"6.999999999","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","上",808,"2014-07-15 06:35:15","1","0",TRUE,4,0,3,0,4,"3","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","囗",809,"2014-07-15 06:35:24","1","0",FALSE,8,0,3,0,8,"3","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","甲",810,"2014-07-15 06:35:37","1.2","0",FALSE,8,0,5,0,8,"6.0","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","天",816,"2014-07-15 06:35:52","1.25","0",TRUE,9,0,4,0,9,"5.00","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","上",817,"2014-07-15 06:36:03","1.333333333","0",TRUE,5,0,3,0,5,"3.999999999","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","甲",811,"2014-07-15 06:37:11","1","0",FALSE,10,0,5,0,9,"5","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","大",812,"2014-07-15 06:37:28","3.333333333","0",FALSE,13,0,3,0,12,"9.999999999","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","甲",813,"2014-07-15 06:37:39","1","0",FALSE,11,0,5,0,10,"5","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","上",814,"2014-07-15 06:37:56","3.333333333","0",TRUE,7,0,3,0,6,"9.999999999","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","大",815,"2014-07-15 06:38:09","1","0",FALSE,14,0,3,0,13,"3","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","土",818,"2014-07-15 06:38:21","1","0.3333333333",FALSE,17,0,3,0,17,"3","0.9999999999"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","上",819,"2014-07-15 06:38:31","1","0",TRUE,8,0,3,0,7,"3","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","雨",820,"2014-07-15 06:38:53","1.5","0",TRUE,13,0,8,0,13,"12.0","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","上",821,"2014-07-15 06:39:05","1.333333333","0",TRUE,9,0,3,0,8,"3.999999999","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","木",822,"2014-07-15 06:39:25","1","1",TRUE,2,0,4,0,2,"4","4"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","甲",823,"2014-07-15 06:39:36","1","0",FALSE,12,0,5,0,11,"5","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","下",824,"2014-07-15 06:39:50","1.666666667","0",TRUE,15,0,3,0,13,"5.000000001","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","大",825,"2014-07-15 06:40:05","1.333333333","0",FALSE,15,0,3,0,14,"3.999999999","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","下",826,"2014-07-15 06:40:16","1.333333333","0",TRUE,16,0,3,0,14,"3.999999999","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","木",827,"2014-07-15 06:40:27","1.25","0",TRUE,3,0,4,0,3,"5.00","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","下",2192,"2014-07-25 06:18:15","4.666666667","0.3333333333",TRUE,17,1,3,0,1,"14.000000001","0.9999999999"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","上",2082,"2014-07-25 06:18:52","5.333333333","1",TRUE,10,1,3,0,1,"15.999999999","3"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","下",2083,"2014-07-25 06:19:04","1","0",TRUE,18,1,3,0,2,"3","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","木",2084,"2014-07-25 06:19:35","4.75","0.25",TRUE,4,1,4,0,1,"19.00","1.00"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","上",2085,"2014-07-25 06:19:59","2.666666667","0.6666666667",TRUE,11,1,3,0,2,"8.000000001","2.0000000001"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","土",2086,"2014-07-25 06:20:13","1","0.6666666667",FALSE,18,1,3,0,1,"3","2.0000000001"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","上",2087,"2014-07-25 06:20:32","3","0.3333333333",TRUE,12,1,3,0,3,"9","0.9999999999"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","下",2088,"2014-07-25 06:20:42","1.666666667","0",TRUE,19,1,3,0,3,"5.000000001","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","上",2089,"2014-07-25 06:21:04","5.333333333","0.3333333333",TRUE,13,1,3,0,4,"15.999999999","0.9999999999"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","下",2090,"2014-07-25 06:21:16","1","0",TRUE,20,1,3,0,4,"3","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","木",2091,"2014-07-25 06:21:32","1.25","0",TRUE,5,1,4,0,2,"5.00","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","上",2092,"2014-07-25 06:21:56","5.666666667","0",TRUE,14,1,3,0,5,"17.000000001","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","下",2093,"2014-07-25 06:22:13","1","0",TRUE,21,1,3,0,5,"3","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","上",2094,"2014-07-25 06:22:31","1.333333333","0",TRUE,15,1,3,0,6,"3.999999999","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","木",2097,"2014-07-25 06:22:43","1","0.25",TRUE,6,1,4,0,3,"4","1.00"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","土",2095,"2014-07-25 06:22:56","1","0",FALSE,19,1,3,0,2,"3","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","木",2096,"2014-07-25 06:23:06","1","0",TRUE,7,1,4,0,4,"4","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","土",2098,"2014-07-25 06:23:17","1","0",FALSE,20,1,3,0,3,"3","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","上",2099,"2014-07-25 06:23:33","2","0",TRUE,16,1,3,0,7,"6","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","土",2100,"2014-07-25 06:23:45","1","0",FALSE,21,1,3,0,4,"3","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","上",2101,"2014-07-25 06:23:56","1","0",TRUE,17,1,3,0,8,"3","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","下",2102,"2014-07-25 06:24:08","1","0",TRUE,22,1,3,0,6,"3","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","大",2103,"2014-07-25 06:24:29","2.333333333","0.6666666667",FALSE,16,1,3,0,1,"6.999999999","2.0000000001"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","日",2104,"2014-07-25 06:24:54","2","0.5",FALSE,10,1,4,0,1,"8","2.0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","上",2105,"2014-07-25 06:25:07","1","0",TRUE,18,1,3,0,9,"3","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","雨",2106,"2014-07-25 06:25:42","1.875","0.25",TRUE,14,1,8,0,1,"15.000","2.00"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","天",2107,"2014-07-25 06:26:00","1.5","0.75",TRUE,10,1,4,0,1,"6.0","3.00"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","大",2108,"2014-07-25 06:26:17","1.666666667","0.3333333333",FALSE,17,1,3,0,2,"5.000000001","0.9999999999"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","雨",2109,"2014-07-25 06:26:38","1.375","0",TRUE,15,1,8,0,2,"11.000","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","大",2110,"2014-07-25 06:26:49","1","0",FALSE,18,1,3,0,3,"3","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","日",2111,"2014-07-25 06:27:05","1","0",FALSE,11,1,4,0,2,"4","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","天",2112,"2014-07-25 06:27:31","3.25","0.5",TRUE,11,1,4,0,2,"13.00","2.0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","日",2113,"2014-07-25 06:27:45","1","0",FALSE,12,1,4,0,4,"4","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","日",2115,"2014-07-25 06:27:45","1","0",FALSE,12,1,4,0,4,"4","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","天",2114,"2014-07-25 06:27:57","1","0.25",TRUE,12,1,4,0,3,"4","1.00"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","甲",2116,"2014-07-25 06:28:20","1.8","0.6",FALSE,13,1,5,0,1,"9.0","3.0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","天",2117,"2014-07-25 06:28:30","1","0",TRUE,13,1,4,0,4,"4","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","雨",2118,"2014-07-25 06:28:50","1","0",TRUE,16,1,8,0,3,"8","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","天",2119,"2014-07-25 06:29:00","1","0",TRUE,14,1,4,0,5,"4","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","大",2120,"2014-07-25 06:29:23","2","0.3333333333",FALSE,19,1,3,0,4,"6","0.9999999999"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","下",2121,"2014-07-25 06:29:32","1","0",TRUE,23,1,3,0,7,"3","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","大",2122,"2014-07-25 06:29:42","1","0",FALSE,20,1,3,0,5,"3","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","囗",2123,"2014-07-25 06:29:57","2.333333333","0.3333333333",FALSE,9,1,3,0,1,"6.999999999","0.9999999999"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","甲",2124,"2014-07-25 06:30:15","1.2","0",FALSE,14,1,5,0,2,"6.0","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","木",2125,"2014-07-25 06:30:26","1","0",TRUE,8,1,4,0,5,"4","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","日",2126,"2014-07-25 06:30:41","1.5","0.25",FALSE,13,1,4,0,5,"6.0","1.00"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","囗",2127,"2014-07-25 06:30:52","1","0",FALSE,10,1,3,0,2,"3","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","雨",2128,"2014-07-25 06:31:13","1.125","0",TRUE,17,1,8,0,4,"9.000","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","囗",2129,"2014-07-25 06:31:22","1","0",FALSE,11,1,3,0,3,"3","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","大",2130,"2014-07-25 06:31:31","1","0",FALSE,21,1,3,0,6,"3","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","囗",2131,"2014-07-25 06:31:42","1","0",FALSE,12,1,3,0,4,"3","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","甲",2132,"2014-07-25 06:31:53","1","0",FALSE,15,1,5,0,3,"5","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","大",2193,"2014-07-25 14:53:36","2.666666667","0",FALSE,22,2,3,0,1,"8.000000001","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","雨",2133,"2014-07-25 14:53:56","1.25","0",TRUE,18,2,8,0,1,"10.00","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","甲",2134,"2014-07-25 14:54:07","1","0",FALSE,16,2,5,0,1,"5","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","上",2135,"2014-07-25 14:54:26","3.666666667","0.3333333333",TRUE,19,2,3,0,1,"11.000000001","0.9999999999"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","土",2136,"2014-07-25 14:54:49","3.333333333","0.6666666667",FALSE,22,2,3,0,1,"9.999999999","2.0000000001"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","木",2137,"2014-07-25 14:55:00","1.5","0",TRUE,9,2,4,0,1,"6.0","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","土",2138,"2014-07-25 14:55:15","1.666666667","0.6666666667",FALSE,23,2,3,0,2,"5.000000001","2.0000000001"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","大",2139,"2014-07-25 14:55:32","3.333333333","0.3333333333",FALSE,23,2,3,0,2,"9.999999999","0.9999999999"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","土",2140,"2014-07-25 14:55:42","1","0",FALSE,24,2,3,0,3,"3","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","上",2141,"2014-07-25 14:56:01","3.333333333","0.3333333333",TRUE,20,2,3,0,2,"9.999999999","0.9999999999"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","大",2142,"2014-07-25 14:56:12","1.333333333","0",FALSE,24,2,3,0,3,"3.999999999","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","上",2143,"2014-07-25 14:56:23","1","0",TRUE,21,2,3,0,3,"3","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","木",2144,"2014-07-25 14:56:34","1.75","0",TRUE,10,2,4,0,2,"7.00","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","上",2145,"2014-07-25 14:56:44","1","0",TRUE,22,2,3,0,4,"3","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","土",2146,"2014-07-25 14:56:56","1","0",FALSE,25,2,3,0,4,"3","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","上",2147,"2014-07-25 14:57:05","1","0",TRUE,23,2,3,0,5,"3","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","土",2148,"2014-07-25 14:57:15","1","0",FALSE,26,2,3,0,5,"3","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","木",2149,"2014-07-25 14:57:25","1","0",TRUE,11,2,4,0,3,"4","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","大",2150,"2014-07-25 14:57:35","1.333333333","0",FALSE,25,2,3,0,4,"3.999999999","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","天",2151,"2014-07-25 14:57:55","2","0.5",TRUE,15,2,4,0,1,"8","2.0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","大",2152,"2014-07-25 14:58:09","1.666666667","0",FALSE,26,2,3,0,5,"5.000000001","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","囗",2153,"2014-07-25 14:58:17","1","0",FALSE,13,2,3,0,1,"3","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","大",2154,"2014-07-25 14:58:33","1.333333333","0",FALSE,27,2,3,0,6,"3.999999999","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","下",2155,"2014-07-25 14:58:47","1","0",TRUE,24,2,3,0,1,"3","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","木",2156,"2014-07-25 14:58:58","1.25","0",TRUE,12,2,4,0,4,"5.00","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","雨",2157,"2014-07-25 14:59:10","1.125","0",TRUE,19,2,8,0,2,"9.000","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","甲",2158,"2014-07-25 14:59:21","1","0",FALSE,17,2,5,0,2,"5","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","木",2159,"2014-07-25 14:59:30","1","0",TRUE,13,2,4,0,5,"4","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","雨",2160,"2014-07-25 14:59:45","1","0",TRUE,20,2,8,0,3,"8","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","大",2161,"2014-07-25 14:59:57","1.333333333","0",FALSE,28,2,3,0,7,"3.999999999","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","下",2162,"2014-07-25 15:00:05","1","0",TRUE,25,2,3,0,2,"3","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","天",2163,"2014-07-25 15:00:31","2","0.5",TRUE,16,2,4,0,2,"8","2.0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","雨",2164,"2014-07-25 15:00:43","1","0",TRUE,21,2,8,0,4,"8","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","天",2165,"2014-07-25 15:00:53","1.25","0",TRUE,17,2,4,0,3,"5.00","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","上",2166,"2014-07-25 15:01:07","2.666666667","0",TRUE,24,2,3,0,6,"8.000000001","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","天",2167,"2014-07-25 15:01:17","1.25","0",TRUE,18,2,4,0,4,"5.00","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","上",2168,"2014-07-25 15:01:33","2.333333333","0",TRUE,25,2,3,0,7,"6.999999999","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","大",2169,"2014-07-25 15:01:45","1.666666667","0",FALSE,29,2,3,0,8,"5.000000001","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","上",2170,"2014-07-25 15:01:55","1","0",TRUE,26,2,3,0,8,"3","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","木",2171,"2014-07-25 15:02:10","1.75","0",TRUE,14,2,4,0,6,"7.00","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","上",2172,"2014-07-25 15:02:18","1","0",TRUE,27,2,3,0,9,"3","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","天",2173,"2014-07-25 15:02:28","1.25","0",TRUE,19,2,4,0,5,"5.00","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","上",2174,"2014-07-25 15:02:36","1","0",TRUE,28,2,3,0,10,"3","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","木",2175,"2014-07-25 15:02:46","1.25","0",TRUE,15,2,4,0,7,"5.00","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","天",2176,"2014-07-25 15:02:58","1.25","0",TRUE,20,2,4,0,6,"5.00","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","日",2177,"2014-07-25 15:03:12","1.75","0",FALSE,14,2,4,0,1,"7.00","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","木",2178,"2014-07-25 15:03:23","1","0",TRUE,16,2,4,0,8,"4","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","日",2179,"2014-07-25 15:03:33","1","0",FALSE,15,2,4,0,2,"4","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","木",2180,"2014-07-25 15:03:42","1","0",TRUE,17,2,4,0,9,"4","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","日",2181,"2014-07-25 15:03:51","1","0",FALSE,16,2,4,0,3,"4","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","大",2182,"2014-07-25 15:04:02","1","0",FALSE,30,2,3,0,9,"3","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","天",2183,"2014-07-25 15:04:12","1","0",TRUE,21,2,4,0,7,"4","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","囗",2184,"2014-07-25 15:04:20","1","0",FALSE,14,2,3,0,2,"3","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","上",2185,"2014-07-25 15:05:28","1.666666667","0",TRUE,29,2,3,0,11,"5.000000001","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","甲",2186,"2014-07-25 15:05:38","1.2","0",FALSE,18,2,5,0,3,"6.0","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","囗",2187,"2014-07-25 15:05:47","1.333333333","0",FALSE,15,2,3,0,3,"3.999999999","0"
"C8AA4988-01D4-491D-A815-B3FCF86F069D","下",2188,"2014-07-25 15:05:58","1.333333333","0",TRUE,26,2,3,0,3,"3.999999999","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","日",919,"2014-07-15 11:49:15","1","1",FALSE,2,0,4,0,2,"4","4"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","甲",921,"2014-07-15 11:50:05","2.4","1",TRUE,2,0,5,0,2,"12.0","5"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","甲",923,"2014-07-15 11:50:47","3.2","1",TRUE,3,0,5,0,3,"16.0","5"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","甲",925,"2014-07-15 11:51:16","1.6","0.8",TRUE,4,0,5,0,4,"8.0","4.0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","囗",926,"2014-07-15 11:51:29","1","0",TRUE,2,0,3,0,2,"3","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","甲",927,"2014-07-15 11:51:42","1.2","0",TRUE,5,0,5,0,5,"6.0","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","日",928,"2014-07-15 11:51:55","1.5","1",FALSE,3,0,4,0,3,"6.0","4"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","日",930,"2014-07-15 11:52:10","1","0.75",FALSE,4,0,4,0,4,"4","3.00"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","甲",931,"2014-07-15 11:52:33","4","1.6",TRUE,6,0,5,0,6,"20","8.0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","囗",932,"2014-07-15 11:53:04","1.333333333","1",TRUE,3,0,3,0,3,"3.999999999","3"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","甲",933,"2014-07-15 11:53:10","1","0.6",TRUE,7,0,5,0,7,"5","3.0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","囗",934,"2014-07-15 11:53:20","1","0",TRUE,4,0,3,0,4,"3","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","日",935,"2014-07-15 11:53:30","1.75","0.5",FALSE,5,0,4,0,5,"7.00","2.0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","日",937,"2014-07-15 11:53:47","1.25","0.25",FALSE,6,0,4,0,6,"5.00","1.00"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","甲",939,"2014-07-15 11:54:03","1","0.6",TRUE,8,0,5,0,8,"5","3.0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","日",940,"2014-07-15 11:54:08","1","0",FALSE,7,0,4,0,7,"4","0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","木",942,"2014-07-15 11:54:35","1.25","0.75",TRUE,2,0,4,0,2,"5.00","3.00"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","天",943,"2014-07-15 11:54:47","1.5","0.5",FALSE,2,0,4,0,2,"6.0","2.0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","木",944,"2014-07-15 11:55:01","2.5","0.25",TRUE,3,0,4,0,3,"10.0","1.00"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","甲",946,"2014-07-15 11:55:43","3.6","0.6",TRUE,9,0,5,0,9,"18.0","3.0"
"DC0DEEC8-AAF2-4729-950B-DC3477F08F74","木",947,"2014-07-15 11:55:51","1","0.25",TRUE,4,0,4,0,4,"4","1.00"
